Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2022-12-16,2.8080587232463414,-2.9704959657534964,30.58644533791709,-25.27847289332634,-8.173931241566281,-14.91335615220914,-8.509386864262803,5.687032609777592,-35.56460786329028,8.322568085039688,2.862478610712738,17.576648445646505,21.27796803838205,12.937124974080827,3.204001911310613,10.678767769170932,13.447427880826021,17.44143318692416,19.955722006537947,-1.4818947628345998,26.075016909613645,16.822301826889035,11.511010248305968,-15.302976661199244,-0.3684598461639662
2022-12-19,6.109117666927025,-2.4270069136726553,39.648887385248706,-22.9486744725888,-8.025940559841986,-9.906327383758496,-8.406149213855125,5.31150413349853,-28.435023020543788,9.57264086913344,4.020999913860457,21.058460499294554,21.862605968708827,12.870588819257947,2.632884978965723,10.486893490507118,13.755621955567902,16.883068646600197,20.994612273324496,-1.471747136748412,24.70319608058137,16.784382723346464,19.472248892064023,-14.219173645514626,13.364136818650776
2022-12-20,6.809160571581938,-3.781510915706653,42.00514614769173,-23.0139847401368,-7.766194999713864,-12.67657695355907,-7.932328947094866,8.253787241364543,-30.929316755164127,10.472685595748986,5.159762456440601,26.575280804241686,23.487947932633165,13.420799862773075,6.495352120808132,9.313635122704785,13.113364605766705,18.363145793551688,21.38008938893395,-1.155880028109863,20.67860122712835,16.24611497168447,18.297633541907143,-12.269982711804492,12.644873204705256
2022-12-21,6.2064637802615525,-5.461214974254498,38.650093684960666,-23.95508196482782,-9.33319578755049,-11.88734397697434,-9.505353803920274,8.042246953557534,-32.54041429480009,9.432232393402503,5.438065026419341,26.560026592714888,28.4523365993717,13.810430711988525,7.31632466218911,8.154614773467502,10.756828131101843,19.33927973604988,20.196412532645095,-3.2752832114977086,20.746841028561338,14.203948048732807,14.80532788531913,-10.570250789107426,10.636816137089216
2022-12-22,7.060909165628461,-3.874512615469461,40.1217385996943,-23.666962674556185,-8.692082759069422,-8.470590628829646,-8.718208981450235,11.132963156374034,-35.8589611422767,11.726282989720287,4.734381516978074,27.196500823096407,27.574550619754838,15.894300357918926,10.017271746196561,8.347164316962626,13.378725313392106,21.26473594724674,21.15245489855505,-1.5009219792256945,21.765096995915275,15.337906755257322,18.920152298875397,-10.0709781979143,13.102855714759562
2022-12-23,2.9969214690258115,-6.042379927079232,34.56522114942189,-24.00249038410168,-11.003426373029201,-10.046816342329048,-10.811351798493387,5.977737751562761,-38.6613750445438,10.605239558389258,3.2495884935845814,26.344264228976673,19.868339408643447,11.420987717774068,5.909489035788188,7.03603439625917,11.869323946540339,17.087363058385478,19.650073473166696,-1.9957683994935538,19.90485899807877,13.259164001556629,14.002178495843879,-11.53053079686045,12.114019970659076
2022-12-27,3.303291535003779,-5.390957111314395,35.352285790998074,-22.12348099934647,-9.786658230296485,-8.464817904785097,-9.837412562844566,8.717376524961804,-38.3530907067583,10.087809287568987,2.137854071821487,28.775460580699985,17.43861764898008,11.778562227987138,7.823363560677367,7.42429220273684,13.645408320414818,17.43392086550722,21.770063422543423,0.6312537458960016,20.687784369375255,14.306699733424882,16.343681725212917,-9.48530823890916,12.817308115233333
2022-12-28,0.49256859131819675,-7.745241553021318,26.800142139833444,-25.327356940807928,-11.173350037563148,-12.0187957235773,-11.381227782927295,10.569712547149859,-46.43264338704899,11.040987244907317,2.3089575535040012,26.685346711711116,13.559474047217957,11.157893748418521,8.596694156598193,6.915183699923482,13.20841662753322,16.62825248702636,19.91518873854842,0.04954660191244886,19.43263958966632,13.212382346930818,15.1618398637138,-12.651172743434616,10.196687268401604
2022-12-29,-0.6750526668140723,-9.794783882472826,16.37837921234452,-28.8415240482632,-13.684622154923579,-12.46235140921463,-13.699575375543949,9.918878606543988,-49.88419217467159,9.294694433900883,2.4626079183589225,26.863379178831977,10.947500981600857,10.42367617550844,9.03769874458621,7.0778871084874115,12.450007204914867,15.37052472189971,20.183847197669852,-3.3236801052043026,19.321423381638585,13.20884511654401,14.362750015129608,-15.514878040005398,7.97652433120952
2022-12-30,-0.35098183611730066,-11.031560322014975,19.508755887045446,-27.982964311844462,-13.058310614767779,-12.632286077737481,-13.221659203492436,5.148805890764509,-45.7800382679226,11.785962692912765,2.3485490719388316,26.77463612712081,14.093202504924452,10.48226645687505,4.046629647551954,7.808610370824981,15.666632252369933,15.656902736496875,17.9453538423271,-3.351502458146528,19.440271111011107,13.854538639393239,10.312515362862804,-15.59836110256891,11.20041918344148
2023-01-03,0.8723323610526046,-10.447029633379366,17.549609207829374,-27.87852256261863,-12.993895873914813,-10.164977755091387,-13.095594424933527,5.368129560263138,-42.131417573019206,11.675321984693266,1.7508821670433126,28.24076759902609,14.363214242377731,10.19655817403103,4.50303116658676,7.498034544878037,17.82453807703916,16.555281488814497,20.033069721997222,-2.145839896147489,19.679363498035453,13.503116239246893,10.12632932824189,-17.073015485491073,10.386013419519827
2023-01-04,0.3965003854400949,-11.536636789750636,19.132031240245993,-28.377472927382446,-11.411056292832347,-5.530340062920061,-11.48009572378766,2.8003873066330223,-44.75377734008655,7.480124885918417,-1.6112970791681114,25.630931047022365,10.643869572873136,9.933289986412408,3.7030022164594563,4.415859552941285,15.203431508012292,15.738994313720344,17.397724995042495,-4.2201666704746215,15.40713470813955,10.186315773309133,11.029150727373642,-15.595926835929957,12.206732986106381
2023-01-05,-6.054601100385491,-15.09534828990781,15.620287831463726,-27.766647244035624,-11.870853070076052,-1.8038883327667663,-11.615032478088354,-1.2591739577700047,-48.35029556906435,4.8117335572400215,-4.2392839683311365,23.322089674700873,11.12110520117371,9.91557219736876,-1.6885510770436585,4.626274336042308,13.348159378331767,14.983641240311844,17.484742389830522,-8.006521207957414,15.35380150614914,7.628069821322805,8.434005858193727,-12.094611524418147,10.732536891273915
2023-01-06,-9.359294012255477,-16.548509708873045,9.275320862035855,-29.24543705581788,-16.28062939289869,-8.275760096006882,-16.06785529526004,-1.9607802088795985,-50.31471852981064,2.7440194459110976,-7.258147248141558,20.788143788090572,10.562352922742138,9.990738595079884,0.4344532455660043,4.867903011990631,9.4983724519621,14.357275273529751,16.31515054557225,-8.92076889180942,14.205298724256846,8.857287655149348,4.243488023648743,-16.718100180636654,4.359850743378798
2023-01-09,-3.596752144555056,-15.627722138228778,12.236350773700787,-28.21200402010899,-8.574738611061216,-0.6547573991370828,-7.867537553767639,-0.039523443942108105,-54.148860274281894,0.5980033353925124,-9.496104018103901,22.104168450575443,9.68496028792896,5.2476260624887665,2.744075469623617,4.59903481805483,9.009138445049688,11.830611448040921,15.229934367985305,-7.282015165851999,16.167051560471226,8.084717248155183,3.6819730992433546,-13.964105634215413,5.725769311657576
2023-01-10,-0.13230564575868248,-9.896409895746013,15.998787727606517,-21.17880334705996,-4.185643633981002,33.918726151326574,-3.6771045738715316,0.20236122692676314,-47.150028424231905,2.152502937380168,-9.115907206282948,30.061483471956898,11.235961316887396,7.234820365080115,3.8028788673509872,4.056645343974961,9.942968008023966,16.363468880803612,16.348192872567598,-2.7409706438407317,15.179466326365374,8.078171919533794,6.3549350032557514,-10.74178632995892,13.003417994877903
2023-01-11,-3.438335005824813,-16.36060747888347,12.093401351165035,-15.317670830998257,-10.707235912936003,28.296371530605775,-10.209153472164388,-1.9891109656843406,-47.01995561383138,-3.0286174163202313,-11.31811647125466,20.95580617097833,9.287746894840113,4.609730258950416,-0.8220379925939174,0.47463936308711474,5.909926086454926,11.940387954027358,12.483363947957171,-6.602458705959574,9.715194245966039,9.904474667526172,3.675387340302301,-10.556990714528206,7.514916906220762
2023-01-12,-0.36187118382380395,-14.405893351669622,17.35940761937795,-11.235847190470306,-5.639616665516338,40.57535591009435,-4.859503407516686,-1.6638997282434194,-46.343500070178095,-2.140351867873188,-12.583988615127042,21.8837756214065,10.343181543652994,6.820809699863853,0.16244049196063995,0.9197023005626201,8.92175141813523,13.541350305687235,13.106118211371227,-4.221338669538261,8.043477900312142,8.756835969053006,5.93093081583595,-10.64640995662521,13.869460249566052
2023-01-13,3.1073306722126386,-11.13175552147382,18.880608954497415,0.14464240967475636,1.116394520396381,40.16807428466007,2.099449199866195,-3.418941765889547,-46.20314563322164,1.8917731243282787,-10.47121335518054,23.01560896852867,9.246981402970409,7.33098823982601,-0.08042530992752518,0.675947884741616,12.210360803414494,13.406759681515886,12.470337675360676,-2.994239834498476,11.186844219865746,5.50677022410093,8.907672107046576,-7.495939455205307,17.448876758359006
2023-01-17,7.678325046722688,-8.963662765924092,23.140930307078076,2.23621091747109,4.461305276484622,49.07223310791481,5.120018604261527,-0.7899180179884453,-45.78565198248923,1.2987423879076931,-10.547818136055062,26.559661855356058,6.796884933324969,10.430458836615825,3.193139294325905,1.6194389979676433,13.077954424985242,17.272212172259522,12.539489892286312,-0.5418698815475418,11.871222576682912,5.238023693355363,12.957306493966744,-2.539829143464257,19.119896069508556
2023-01-18,11.071179099511378,-2.9161887308221375,25.914609223921044,10.503915938257439,10.343997628971122,53.16610849923612,11.12708246883156,-1.4851224915201806,-41.619061644346246,-0.016588575483518688,-9.641098316219617,29.447003227667512,10.98270562568293,14.18742227615533,2.079212619004994,1.9212738729169545,17.34635402211923,21.29248753539055,14.208887889331423,-0.2385415372979471,13.448100029667723,6.494948761763304,20.44207103285883,2.2346779413262916,17.90051909328626
2023-01-19,9.115139794121104,-1.1273287350400358,24.8022048713437,6.891620588831919,6.42180346616657,49.58695471867417,7.1972384230753566,-1.4175067444563767,-34.1784370004782,-0.30497085328397605,-9.313041735654481,25.34064845756035,6.305483589678201,13.757745299680145,0.845877124288145,0.09913586026408527,16.184910544052684,17.63357587381096,11.321036108532164,-0.32894185799416426,10.80645317589708,4.708147298570434,20.73841111657918,6.503538713622003,15.5652103772772
2023-01-20,2.593585723767632,-3.4840169894074875,19.124541748170113,4.650391186612297,2.5200626181127124,36.98304778846952,3.090804079647607,-4.848876660958371,-35.42723718598138,-3.478788164526598,-12.320652821490036,19.759268055907235,3.0067841621731617,8.995501974491821,-3.141499220343549,-2.2834992749472782,10.359323547844431,12.139759673958546,4.989009200434982,-2.5197007197163974,8.364147868599352,0.5739303239004966,13.69432724961683,-0.7400180458745126,9.337348158967163
2023-01-23,2.6172087302649913,-3.0250904807907704,16.497737044946756,4.312066135435399,6.974124681468492,40.862441868079415,7.918111569185604,-3.5232539701749848,-32.733930672773795,-5.361916616415787,-12.20865934436068,16.784560868679016,2.822371091669165,9.594608349426725,-2.315788938288103,-2.1513980172351292,6.481415871320102,13.654646503861281,4.027490581063085,-3.823361466944452,7.763544092037393,0.6059340900027143,13.601606300939848,-1.90346902486695,6.515276055637596
2023-01-24,7.38943120689199,2.4097279733539696,31.126601765859323,13.257485778804966,12.17361118938261,37.27209186010456,13.421047508867408,1.843429535830242,-23.49231492821521,-4.586121663213519,-9.984090398776353,21.83952084535778,4.14674687547081,15.814992309626657,4.352615057257939,-1.9425867811015403,9.342635935456627,19.357487248247395,5.041035388473599,-2.0450209173435487,8.209473637095245,1.5174133364425624,19.878209466565757,10.763064062855127,20.52737554677117
2023-01-25,-0.1975453683344649,-4.466533517182683,19.53651064918153,0.3104657562713685,4.42835418841893,26.655939003036533,5.7130773998322635,-0.11583381706133014,-25.02097363426558,-6.161857546508228,-8.069164879272822,14.18757409204226,0.992002013419104,8.002138620493273,-1.2126663691317874,-3.1237444317708154,1.097203328912511,15.634361996018157,-0.34706775732752637,-4.108124040545611,7.959564882650791,-1.0953776224132572,10.35005080559189,-0.2559239587096981,7.711404535071592
2023-01-26,-5.111086095915569,-5.885102029520916,15.83879459401314,-8.165495864843965,-0.8712829948945338,24.951340838114195,0.4858819135716683,-3.8453358197809906,-27.585853560163482,-1.915980764656364,-6.282565361030162,11.499923365888007,2.032520279358761,8.107314691310975,-0.6318504700229521,-1.228952337403065,0.12382807132667452,10.554392011768456,-0.41143635243829974,-5.065277675816356,10.973866987003628,-1.8513576927931084,4.256198092049749,-4.133639250795662,0.7323459433223614
2023-01-27,0.8693814192486755,-3.446183337212861,20.902116107073176,-0.25383288193974557,0.8359488790688959,26.422686353737255,2.3430178367190377,-0.8362356114038252,-16.224140467483917,-1.4211081259587475,-4.13625304136253,15.040334914413775,4.114699690949992,9.252634309762549,1.1907898398298136,-1.3728116805757065,2.355656246721861,12.976989474191573,0.5319903693637968,-3.2333975642699553,8.15147028356487,-2.5174688189864622,6.578139956410888,-0.29623169661842697,4.039169413857462
2023-01-30,2.9011878485126563,-4.585437171343375,16.77666557104181,0.5963172865697511,-1.1479122864559828,26.61428354525735,0.3342806188959677,-2.0313784962648374,-16.454071491846058,-1.0973072500414662,-1.9164657683311743,13.138329327520395,5.769518600938713,8.576596045387596,2.4708663477513526,-2.2333117449658784,0.028851453853033882,9.513548876808185,0.41284205877756125,-5.073406352470135,6.636546899214088,-3.744116557053107,5.067059548003571,1.8387089485210075,-3.4961446933551943
2023-01-31,1.1500429522326845,-2.574088813150433,25.392829884744838,4.087719809551072,-1.3859333721144815,31.952662044110337,-0.24749482015812846,-3.7785854833235257,-4.745343036634563,-2.4367456101743135,-4.635203308632462,13.927263885950984,4.589844376851756,9.546015807013422,1.9307347489820492,-3.1880628525559964,0.2921415323291441,7.7897015196464245,-0.5503024898178752,-4.529581747703335,5.643950137520734,-3.9507474767285125,8.12327943526835,5.769734714257722,2.1045481058007116
2023-02-01,0.7323751763082165,-5.321128056996923,22.281043390847977,6.652614959935825,-1.5148412510407276,32.750113054691894,-0.6497455732471447,-6.160028553141199,-10.154496386231886,-5.568643997472108,-3.3591425822522494,13.661132173517146,5.537959837400751,8.445893929325,-0.8491058775895933,-7.526022884692998,1.4609516302661782,8.415624621347103,0.2555552089372075,-3.470036845649033,3.7044287029298046,-4.291534320541663,7.9566663562183715,9.746807468723,-2.219214283878099
2023-02-02,2.810711692640092,-4.83838481741848,27.78895992074815,8.912257748082157,1.3137624707868112,32.11066019419857,1.9836347152106255,-5.2899107295408845,-3.4963110973964455,-5.220229541254167,-5.6698090175412625,13.279376843296529,3.265100489799846,8.8092940211534,3.34582435647406,-7.49715759584178,2.9408079021800417,7.239083099908967,-0.34369465384801445,-2.9331422179677893,2.6287995543725184,-5.387786214297086,11.832807274189651,13.30046158766656,6.660325603105351
